,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession,is_retracted,retraction_detection_date_utc,name_state_x,date,File Name,Genotype,"Genotype List Used, >=98.0%",Genotype Sample Title List,Genotype Percent Match List,Genotype Mismatch List,Genotype Average Depth of Coverage List,name_state_y,Geo_Location,Collection_Date_Specific
9432,SRR32653745,WGS,148.3,126697897,PRJNA980729,SAMN47304761,Viral,47791555,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958073,USA,,USA,TURKEY,NextSeq 2000,25-005482-002,25-005482-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:42,1,25-005482-002,SRP441379,,OROPHARYNGEAL SWAB,SRS24324455,False,,USA,2025-05-09_10-52-10,SRR32653745.fa,D1.3,"NS:ea3, PA:am4, PB1:ea3, HA:ea3, PB2:am24, NA:ea3, NP:am13, MP:ea3","ea3:22-013001-001:NS, am4:24-030039-001:PA, ea3:22-013001-001:PB1, ea3:22-013001-001:HA, am24:24-030039-001:PB2, ea3:22-013001-001:NA, am13:24-030039-001:NP, ea3:22-013001-001:MP","98.93%, 99.58%, 99.25%, 99.59%, 99.65%, 98.72%, 99.60%, 99.90%","9, 9, 17, 7, 8, 18, 6, 1",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-12
9433,SRR32653746,WGS,147.92,114200187,PRJNA980729,SAMN47304760,Viral,43257462,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958072,USA,,USA,TURKEY,NextSeq 2000,25-005482-001,25-005482-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:43,1,25-005482-001,SRP441379,,OROPHARYNGEAL SWAB,SRS24324454,False,,USA,2025-05-09_10-45-28,SRR32653746.fa,D1.3,"PA:am4, PB2:am24, NP:am13, MP:ea3, PB1:ea3, NS:ea3, HA:ea3, NA:ea3","am4:24-030039-001:PA, am24:24-030039-001:PB2, am13:24-030039-001:NP, ea3:22-013001-001:MP, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, ea3:22-013001-001:HA, ea3:22-013001-001:NA","99.58%, 99.65%, 99.60%, 99.80%, 98.33%, 98.93%, 99.59%, 98.72%","9, 8, 6, 2, 38, 9, 7, 18",Ran on FASTA - No Coverage Report,USA,USA,2025-02-12
9434,SRR32653746,WGS,147.92,114200187,PRJNA980729,SAMN47304760,Viral,43257462,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958072,USA,,USA,TURKEY,NextSeq 2000,25-005482-001,25-005482-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:43,1,25-005482-001,SRP441379,,OROPHARYNGEAL SWAB,SRS24324454,False,,USA,2025-05-09_10-45-28,SRR32653746.fa,D1.3,"PA:am4, PB2:am24, NP:am13, MP:ea3, PB1:ea3, NS:ea3, HA:ea3, NA:ea3","am4:24-030039-001:PA, am24:24-030039-001:PB2, am13:24-030039-001:NP, ea3:22-013001-001:MP, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, ea3:22-013001-001:HA, ea3:22-013001-001:NA","99.58%, 99.65%, 99.60%, 99.80%, 98.33%, 98.93%, 99.59%, 98.72%","9, 8, 6, 2, 38, 9, 7, 18",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-12
9435,SRR32653747,WGS,145.03,126647638,PRJNA980729,SAMN47304759,Viral,48102670,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958071,USA,,USA,GUINEAFOWL,NextSeq 2000,25-006012-004,25-006012-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:31,1,25-006012-004,SRP441379,,OROPHARYNGEAL SWAB,SRS24324452,False,,USA,2025-05-09_10-51-53,SRR32653747.fa,D1.1,"PB1:ea3, NS:ea3, PA:am4, MP:ea3, HA:ea3, NA:am4N1, PB2:am24, NP:am13","ea3:22-013001-001:PB1, ea3:22-013001-001:NS, am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:HA, am4N1:24-030039-001:NA, am24:24-030039-001:PB2, am13:24-030039-001:NP","99.34%, 98.93%, 99.81%, 99.69%, 99.47%, 99.29%, 99.74%, 99.67%","12, 9, 4, 3, 9, 8, 6, 5",Ran on FASTA - No Coverage Report,USA,USA,2025-02-18
9436,SRR32653747,WGS,145.03,126647638,PRJNA980729,SAMN47304759,Viral,48102670,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958071,USA,,USA,GUINEAFOWL,NextSeq 2000,25-006012-004,25-006012-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:31,1,25-006012-004,SRP441379,,OROPHARYNGEAL SWAB,SRS24324452,False,,USA,2025-05-09_10-51-53,SRR32653747.fa,D1.1,"PB1:ea3, NS:ea3, PA:am4, MP:ea3, HA:ea3, NA:am4N1, PB2:am24, NP:am13","ea3:22-013001-001:PB1, ea3:22-013001-001:NS, am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:HA, am4N1:24-030039-001:NA, am24:24-030039-001:PB2, am13:24-030039-001:NP","99.34%, 98.93%, 99.81%, 99.69%, 99.47%, 99.29%, 99.74%, 99.67%","12, 9, 4, 3, 9, 8, 6, 5",Ran on FASTA - No Coverage Report,NY,USA-NY,2025-02-18
9437,SRR32653748,WGS,144.68,141355107,PRJNA980729,SAMN47304758,Viral,53439867,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958070,USA,,USA,GUINEAFOWL,NextSeq 2000,25-005938-005,25-005938-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:48,1,25-005938-005,SRP441379,,OROPHARYNGEAL SWAB,SRS24324451,False,,USA,2025-05-09_10-52-10,SRR32653748.fa,D1.1,"NP:am13, MP:ea3, PB2:am24, PB1:ea3, NA:am4N1, PA:am4, HA:ea3, NS:ea3","am13:24-030039-001:NP, ea3:22-013001-001:MP, am24:24-030039-001:PB2, ea3:22-013001-001:PB1, am4N1:24-030039-001:NA, am4:24-030039-001:PA, ea3:22-013001-001:HA, ea3:22-013001-001:NS","99.93%, 99.90%, 99.74%, 99.30%, 99.47%, 99.81%, 99.24%, 99.05%","1, 1, 6, 16, 6, 4, 13, 8",Ran on FASTA - No Coverage Report,USA,USA,2025-02-17
9438,SRR32653748,WGS,144.68,141355107,PRJNA980729,SAMN47304758,Viral,53439867,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958070,USA,,USA,GUINEAFOWL,NextSeq 2000,25-005938-005,25-005938-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:48,1,25-005938-005,SRP441379,,OROPHARYNGEAL SWAB,SRS24324451,False,,USA,2025-05-09_10-52-10,SRR32653748.fa,D1.1,"NP:am13, MP:ea3, PB2:am24, PB1:ea3, NA:am4N1, PA:am4, HA:ea3, NS:ea3","am13:24-030039-001:NP, ea3:22-013001-001:MP, am24:24-030039-001:PB2, ea3:22-013001-001:PB1, am4N1:24-030039-001:NA, am4:24-030039-001:PA, ea3:22-013001-001:HA, ea3:22-013001-001:NS","99.93%, 99.90%, 99.74%, 99.30%, 99.47%, 99.81%, 99.24%, 99.05%","1, 1, 6, 16, 6, 4, 13, 8",Ran on FASTA - No Coverage Report,PA,USA-PA,2025-02-17
9439,SRR32653749,WGS,145.73,86011735,PRJNA980729,SAMN47304757,Viral,32459406,USDA-NVSL,2025,public,"fastq,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958069,USA,,USA,GOOSE,NextSeq 2000,25-005938-003,25-005938-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:42,1,25-005938-003,SRP441379,,cloacal swab,SRS24324453,False,,USA,2025-05-09_10-47-17,SRR32653749.fa,D1.1,"NA:am4N1, NP:am13, PB1:ea3, NS:ea3, HA:ea3, PB2:am24, MP:ea3, PA:am4","am4N1:24-030039-001:NA, am13:24-030039-001:NP, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, ea3:22-013001-001:HA, am24:24-030039-001:PB2, ea3:22-013001-001:MP, am4:24-030039-001:PA","99.47%, 99.93%, 99.30%, 99.17%, 99.24%, 99.74%, 99.90%, 99.81%","6, 1, 16, 7, 13, 6, 1, 4",Ran on FASTA - No Coverage Report,USA,USA,2025-02-17
9440,SRR32653749,WGS,145.73,86011735,PRJNA980729,SAMN47304757,Viral,32459406,USDA-NVSL,2025,public,"fastq,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958069,USA,,USA,GOOSE,NextSeq 2000,25-005938-003,25-005938-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:42,1,25-005938-003,SRP441379,,cloacal swab,SRS24324453,False,,USA,2025-05-09_10-47-17,SRR32653749.fa,D1.1,"NA:am4N1, NP:am13, PB1:ea3, NS:ea3, HA:ea3, PB2:am24, MP:ea3, PA:am4","am4N1:24-030039-001:NA, am13:24-030039-001:NP, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, ea3:22-013001-001:HA, am24:24-030039-001:PB2, ea3:22-013001-001:MP, am4:24-030039-001:PA","99.47%, 99.93%, 99.30%, 99.17%, 99.24%, 99.74%, 99.90%, 99.81%","6, 1, 16, 7, 13, 6, 1, 4",Ran on FASTA - No Coverage Report,PA,USA-PA,2025-02-17
9441,SRR32653750,WGS,144.25,138794119,PRJNA980729,SAMN47304756,Viral,52101305,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958068,USA,,USA,GOOSE,NextSeq 2000,25-005928-004,25-005928-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:49,1,25-005928-004,SRP441379,,tracheal swab,SRS24324450,False,,USA,2025-05-09_10-51-23,SRR32653750.fa,D1.1,"HA:ea3, PB1:ea3, NP:am13, MP:ea3, PB2:am24, NS:ea3, PA:am4, NA:am4N1","ea3:22-013001-001:HA, ea3:22-013001-001:PB1, am13:24-030039-001:NP, ea3:22-013001-001:MP, am24:24-030039-001:PB2, ea3:22-013001-001:NS, am4:24-030039-001:PA, am4N1:24-030039-001:NA","99.41%, 99.34%, 99.80%, 99.90%, 99.83%, 98.93%, 99.77%, 99.47%","10, 12, 3, 1, 4, 9, 5, 6",Ran on FASTA - No Coverage Report,USA,USA,2025-02-14
9442,SRR32653750,WGS,144.25,138794119,PRJNA980729,SAMN47304756,Viral,52101305,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958068,USA,,USA,GOOSE,NextSeq 2000,25-005928-004,25-005928-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:49,1,25-005928-004,SRP441379,,tracheal swab,SRS24324450,False,,USA,2025-05-09_10-51-23,SRR32653750.fa,D1.1,"HA:ea3, PB1:ea3, NP:am13, MP:ea3, PB2:am24, NS:ea3, PA:am4, NA:am4N1","ea3:22-013001-001:HA, ea3:22-013001-001:PB1, am13:24-030039-001:NP, ea3:22-013001-001:MP, am24:24-030039-001:PB2, ea3:22-013001-001:NS, am4:24-030039-001:PA, am4N1:24-030039-001:NA","99.41%, 99.34%, 99.80%, 99.90%, 99.83%, 98.93%, 99.77%, 99.47%","10, 12, 3, 1, 4, 9, 5, 6",Ran on FASTA - No Coverage Report,ME,USA-ME,2025-02-14
9443,SRR32653751,WGS,148.5,150474001,PRJNA980729,SAMN47304720,Viral,56908611,USDA-NVSL,2025,public,"fastq,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958067,USA,,USA,CHICKEN,NextSeq 2000,25-005481-004,25-005481-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:30,1,25-005481-004,SRP441379,,OROPHARYNGEAL SWAB,SRS24324448,False,,USA,2025-05-09_10-50-27,SRR32653751.fa,D1.1,"PB1:ea3, PB2:am24, HA:ea3, PA:am4, NS:ea3, MP:ea3, NA:am4N1, NP:am13","ea3:22-013001-001:PB1, am24:24-030039-001:PB2, ea3:22-013001-001:HA, am4:24-030039-001:PA, ea3:22-013001-001:NS, ea3:22-013001-001:MP, am4N1:24-030039-001:NA, am13:24-030039-001:NP","99.38%, 99.74%, 99.59%, 98.79%, 99.17%, 99.80%, 99.56%, 99.80%","14, 6, 7, 26, 7, 2, 5, 3",Ran on FASTA - No Coverage Report,USA,USA,2025-02-12
9444,SRR32653751,WGS,148.5,150474001,PRJNA980729,SAMN47304720,Viral,56908611,USDA-NVSL,2025,public,"fastq,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958067,USA,,USA,CHICKEN,NextSeq 2000,25-005481-004,25-005481-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:30,1,25-005481-004,SRP441379,,OROPHARYNGEAL SWAB,SRS24324448,False,,USA,2025-05-09_10-50-27,SRR32653751.fa,D1.1,"PB1:ea3, PB2:am24, HA:ea3, PA:am4, NS:ea3, MP:ea3, NA:am4N1, NP:am13","ea3:22-013001-001:PB1, am24:24-030039-001:PB2, ea3:22-013001-001:HA, am4:24-030039-001:PA, ea3:22-013001-001:NS, ea3:22-013001-001:MP, am4N1:24-030039-001:NA, am13:24-030039-001:NP","99.38%, 99.74%, 99.59%, 98.79%, 99.17%, 99.80%, 99.56%, 99.80%","14, 6, 7, 26, 7, 2, 5, 3",Ran on FASTA - No Coverage Report,OH,USA-OH,2025-02-12
9445,SRR32653752,WGS,144.7,104326543,PRJNA980729,SAMN47304755,Viral,39646402,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958066,USA,,USA,GOOSE,NextSeq 2000,25-005928-003,25-005928-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:43,1,25-005928-003,SRP441379,,cloacal swab,SRS24324449,False,,USA,2025-05-09_10-51-53,SRR32653752.fa,D1.1,"NP:am13, NS:ea3, MP:ea3, HA:ea3, PB2:am24, PA:am4, NA:am4N1, PB1:ea3","am13:24-030039-001:NP, ea3:22-013001-001:NS, ea3:22-013001-001:MP, ea3:22-013001-001:HA, am24:24-030039-001:PB2, am4:24-030039-001:PA, am4N1:24-030039-001:NA, ea3:22-013001-001:PB1","99.80%, 98.93%, 99.90%, 99.41%, 99.83%, 99.77%, 99.29%, 98.95%","3, 9, 1, 10, 4, 5, 8, 19",Ran on FASTA - No Coverage Report,USA,USA,2025-02-14
9446,SRR32653752,WGS,144.7,104326543,PRJNA980729,SAMN47304755,Viral,39646402,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958066,USA,,USA,GOOSE,NextSeq 2000,25-005928-003,25-005928-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:43,1,25-005928-003,SRP441379,,cloacal swab,SRS24324449,False,,USA,2025-05-09_10-51-53,SRR32653752.fa,D1.1,"NP:am13, NS:ea3, MP:ea3, HA:ea3, PB2:am24, PA:am4, NA:am4N1, PB1:ea3","am13:24-030039-001:NP, ea3:22-013001-001:NS, ea3:22-013001-001:MP, ea3:22-013001-001:HA, am24:24-030039-001:PB2, am4:24-030039-001:PA, am4N1:24-030039-001:NA, ea3:22-013001-001:PB1","99.80%, 98.93%, 99.90%, 99.41%, 99.83%, 99.77%, 99.29%, 98.95%","3, 9, 1, 10, 4, 5, 8, 19",Ran on FASTA - No Coverage Report,ME,USA-ME,2025-02-14
9447,SRR32653753,WGS,145.5,99436674,PRJNA980729,SAMN47304754,Viral,37701064,USDA-NVSL,2025,public,run.zq,"gs,s3","gs.us-east1,s3.us-east-1",SRX27958065,USA,,USA,GOOSE,NextSeq 2000,25-005872-003,25-005872-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:30,1,25-005872-003,SRP441379,,cloacal swab,SRS24324447,False,,USA,2025-05-09_10-48-28,SRR32653753.fa,D1.1,"NP:am13, MP:ea3, PA:am4, HA:ea3, NA:am4N1, NS:ea3, PB2:am24, PB1:ea3","am13:24-030039-001:NP, ea3:22-013001-001:MP, am4:24-030039-001:PA, ea3:22-013001-001:HA, am4N1:24-030039-001:NA, ea3:22-013001-001:NS, am24:24-030039-001:PB2, ea3:22-013001-001:PB1","99.67%, 100.00%, 99.54%, 99.53%, 99.29%, 98.93%, 99.69%, 99.38%","5, 0, 8, 8, 8, 9, 7, 14",Ran on FASTA - No Coverage Report,USA,USA,2025
9448,SRR32653754,WGS,145.7,99642693,PRJNA980729,SAMN47304753,Viral,37650574,USDA-NVSL,2025,public,"fastq,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958064,USA,,USA,GOOSE,NextSeq 2000,25-005872-002,25-005872-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:41,1,25-005872-002,SRP441379,,tracheal swab,SRS24324445,False,,USA,2025-05-09_10-51-53,SRR32653754.fa,D1.1,"NP:am13, NS:ea3, MP:ea3, PB1:ea3, PA:am4, NA:am4N1, PB2:am24, HA:ea3","am13:24-030039-001:NP, ea3:22-013001-001:NS, ea3:22-013001-001:MP, ea3:22-013001-001:PB1, am4:24-030039-001:PA, am4N1:24-030039-001:NA, am24:24-030039-001:PB2, ea3:22-013001-001:HA","99.67%, 98.93%, 100.00%, 99.21%, 99.60%, 99.29%, 99.69%, 99.53%","5, 9, 0, 18, 7, 8, 7, 8",Ran on FASTA - No Coverage Report,USA,USA,2025
9449,SRR32653755,WGS,144.35,94891435,PRJNA980729,SAMN47304752,Viral,35767266,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958063,USA,,USA,GOOSE,NextSeq 2000,25-005872-001,25-005872-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:42,1,25-005872-001,SRP441379,,cloacal swab,SRS24324446,False,,USA,2025-05-09_10-49-36,SRR32653755.fa,D1.1,"PA:am4, NA:am4N1, HA:ea3, MP:ea3, NP:am13, NS:ea3, PB1:ea3, PB2:am24","am4:24-030039-001:PA, am4N1:24-030039-001:NA, ea3:22-013001-001:HA, ea3:22-013001-001:MP, am13:24-030039-001:NP, ea3:22-013001-001:NS, ea3:22-013001-001:PB1, am24:24-030039-001:PB2","99.60%, 99.29%, 99.53%, 100.00%, 99.67%, 98.93%, 99.38%, 99.65%","7, 8, 8, 0, 5, 9, 14, 8",Ran on FASTA - No Coverage Report,USA,USA,2025
9450,SRR32653756,WGS,144.08,112197697,PRJNA980729,SAMN47304751,Viral,42541295,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958062,USA,,USA,EMU,NextSeq 2000,25-005938-006,25-005938-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:44,1,25-005938-006,SRP441379,,OROPHARYNGEAL SWAB,SRS24324443,False,,USA,2025-05-09_10-52-10,SRR32653756.fa,D1.1,"HA:ea3, NA:am4N1, NP:am13, PA:am4, MP:ea3, NS:ea3, PB1:ea3, PB2:am24","ea3:22-013001-001:HA, am4N1:24-030039-001:NA, am13:24-030039-001:NP, am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:NS, ea3:22-013001-001:PB1, am24:24-030039-001:PB2","99.24%, 99.47%, 99.93%, 99.81%, 99.90%, 99.05%, 99.30%, 99.74%","13, 6, 1, 4, 1, 8, 16, 6",Ran on FASTA - No Coverage Report,USA,USA,2025-02-17
9451,SRR32653756,WGS,144.08,112197697,PRJNA980729,SAMN47304751,Viral,42541295,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958062,USA,,USA,EMU,NextSeq 2000,25-005938-006,25-005938-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:44,1,25-005938-006,SRP441379,,OROPHARYNGEAL SWAB,SRS24324443,False,,USA,2025-05-09_10-52-10,SRR32653756.fa,D1.1,"HA:ea3, NA:am4N1, NP:am13, PA:am4, MP:ea3, NS:ea3, PB1:ea3, PB2:am24","ea3:22-013001-001:HA, am4N1:24-030039-001:NA, am13:24-030039-001:NP, am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:NS, ea3:22-013001-001:PB1, am24:24-030039-001:PB2","99.24%, 99.47%, 99.93%, 99.81%, 99.90%, 99.05%, 99.30%, 99.74%","13, 6, 1, 4, 1, 8, 16, 6",Ran on FASTA - No Coverage Report,PA,USA-PA,2025-02-17
9452,SRR32653757,WGS,147.01,104711654,PRJNA980729,SAMN47304750,Viral,39820181,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958061,USA,,USA,DUCK,NextSeq 2000,25-006044-002,25-006044-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:51,1,25-006044-002,SRP441379,,cloacal swab,SRS24324444,False,,USA,2025-05-09_10-52-10,SRR32653757.fa,D1.3,"PB2:am24, NA:ea3, NS:ea3, NP:am13, MP:ea3, PA:am4, HA:ea3, PB1:ea3","am24:24-030039-001:PB2, ea3:22-013001-001:NA, ea3:22-013001-001:NS, am13:24-030039-001:NP, ea3:22-013001-001:MP, am4:24-030039-001:PA, ea3:22-013001-001:HA, ea3:22-013001-001:PB1","99.56%, 98.94%, 99.05%, 99.73%, 99.80%, 99.58%, 99.18%, 99.34%","10, 15, 8, 4, 2, 9, 14, 15",Ran on FASTA - No Coverage Report,USA,USA,2025-02-18
9453,SRR32653757,WGS,147.01,104711654,PRJNA980729,SAMN47304750,Viral,39820181,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958061,USA,,USA,DUCK,NextSeq 2000,25-006044-002,25-006044-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:51,1,25-006044-002,SRP441379,,cloacal swab,SRS24324444,False,,USA,2025-05-09_10-52-10,SRR32653757.fa,D1.3,"PB2:am24, NA:ea3, NS:ea3, NP:am13, MP:ea3, PA:am4, HA:ea3, PB1:ea3","am24:24-030039-001:PB2, ea3:22-013001-001:NA, ea3:22-013001-001:NS, am13:24-030039-001:NP, ea3:22-013001-001:MP, am4:24-030039-001:PA, ea3:22-013001-001:HA, ea3:22-013001-001:PB1","99.56%, 98.94%, 99.05%, 99.73%, 99.80%, 99.58%, 99.18%, 99.34%","10, 15, 8, 4, 2, 9, 14, 15",Ran on FASTA - No Coverage Report,IN,USA-IN,2025-02-18
9454,SRR32653758,WGS,146.53,91902259,PRJNA980729,SAMN47304749,Viral,35146988,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958060,USA,,USA,DUCK,NextSeq 2000,25-006044-001,25-006044-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:32,1,25-006044-001,SRP441379,,cloacal swab,SRS24324441,False,,USA,2025-05-09_10-51-34,SRR32653758.fa,D1.3,"PA:am4, MP:ea3, NA:ea3, NP:am13, PB2:am24, PB1:ea3, HA:ea3, NS:ea3","am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:NA, am13:24-030039-001:NP, am24:24-030039-001:PB2, ea3:22-013001-001:PB1, ea3:22-013001-001:HA, ea3:22-013001-001:NS","99.54%, 99.69%, 98.94%, 99.73%, 99.47%, 99.30%, 99.18%, 99.05%","8, 3, 15, 4, 12, 16, 14, 8",Ran on FASTA - No Coverage Report,USA,USA,2025-02-18
9455,SRR32653758,WGS,146.53,91902259,PRJNA980729,SAMN47304749,Viral,35146988,USDA-NVSL,2025,public,run.zq,gs,gs.us-east1,SRX27958060,USA,,USA,DUCK,NextSeq 2000,25-006044-001,25-006044-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:32,1,25-006044-001,SRP441379,,cloacal swab,SRS24324441,False,,USA,2025-05-09_10-51-34,SRR32653758.fa,D1.3,"PA:am4, MP:ea3, NA:ea3, NP:am13, PB2:am24, PB1:ea3, HA:ea3, NS:ea3","am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:NA, am13:24-030039-001:NP, am24:24-030039-001:PB2, ea3:22-013001-001:PB1, ea3:22-013001-001:HA, ea3:22-013001-001:NS","99.54%, 99.69%, 98.94%, 99.73%, 99.47%, 99.30%, 99.18%, 99.05%","8, 3, 15, 4, 12, 16, 14, 8",Ran on FASTA - No Coverage Report,IN,USA-IN,2025-02-18
9456,SRR32653759,WGS,141.46,103272634,PRJNA980729,SAMN47304748,Viral,39009419,USDA-NVSL,2025,public,"run,run.zq","gs,s3","gs.us-east1,s3.us-east-1",SRX27958059,USA,,USA,DUCK,NextSeq 2000,25-005938-007,25-005938-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-03-11,2025-03-11 14:13:47,1,25-005938-007,SRP441379,,cloacal swab,SRS24324442,False,,USA,2025-05-09_10-52-10,SRR32653759.fa,D1.1,"NP:am13, NS:ea3, PA:am4, HA:ea3, NA:am4N1, PB1:ea3, PB2:am24, MP:ea3","am13:24-030039-001:NP, ea3:22-013001-001:NS, am4:24-030039-001:PA, ea3:22-013001-001:HA, am4N1:24-030039-001:NA, ea3:22-013001-001:PB1, am24:24-030039-001:PB2, ea3:22-013001-001:MP","99.93%, 99.17%, 99.77%, 99.24%, 99.42%, 99.69%, 99.65%, 99.90%","1, 7, 4, 13, 6, 3, 8, 1",Ran on FASTA - No Coverage Report,USA,USA,2025-02-17
