,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession,is_retracted,retraction_detection_date_utc,name_state,sample,date,File Name,Genotype,"Genotype List Used, >=98.0%",Genotype Sample Title List,Genotype Percent Match List,Genotype Mismatch List,Genotype Average Depth of Coverage List,Geo_Location,Collection_Date_Specific
77,SRR33830411,WGS,148.66,113121997,PRJNA1102327,SAMN48895458,Viral,45366799,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051343,USA,,USA,CATTLE,NextSeq 2000,25-015686-006,25-015686-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:48,1,25-015686-006,SRP503016,,"MILK, BULK TANK",SRS25266499,False,,USA,SRR33830411,2025-06-06_07-56-20,SRR33830411.fa,B3.13,"PB1:am4, MP:ea1, NA:ea1, HA:ea1, PA:ea1, PB2:am2.2, NS:am1.1, NP:am8","am4:23-001855-001:PB1, ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:HA, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, am8:23-032005-001:NP","99.52%, 98.88%, 98.58%, 98.18%, 98.75%, 98.55%, 98.93%, 98.93%","11, 11, 20, 31, 27, 33, 9, 16",Ran on FASTA - No Coverage Report,USA,2025
78,SRR33830412,WGS,148.21,106835339,PRJNA1102327,SAMN48895457,Viral,42156291,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051342,USA,,USA,CATTLE,NextSeq 2000,25-015686-005,25-015686-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:53,1,25-015686-005,SRP503016,,"MILK, BULK TANK",SRS25266498,False,,USA,SRR33830412,2025-06-06_07-56-21,SRR33830412.fa,B3.13,"HA:ea1, PA:ea1, NA:ea1, NS:am1.1, MP:ea1, PB2:am2.2, NP:am8, PB1:am4","ea1:22-003707-003:HA, ea1:22-003707-003:PA, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, am8:23-032005-001:NP, am4:23-001855-001:PB1","98.18%, 98.84%, 98.58%, 98.81%, 98.98%, 98.55%, 98.93%, 99.56%","31, 25, 20, 10, 10, 33, 16, 10",Ran on FASTA - No Coverage Report,USA,2025
79,SRR33830413,WGS,148.64,130922612,PRJNA1102327,SAMN48895456,Viral,51617582,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051341,USA,,USA,CATTLE,NextSeq 2000,25-015686-004,25-015686-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:43,1,25-015686-004,SRP503016,,"MILK, BULK TANK",SRS25266497,False,,USA,SRR33830413,2025-06-06_07-56-21,SRR33830413.fa,B3.13,"HA:ea1, NP:am8, PB1:am4, PB2:am2.2, NA:ea1, MP:ea1, PA:ea1, NS:am1.1","ea1:22-003707-003:HA, am8:23-032005-001:NP, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am1.1:22-010085-001:NS","98.12%, 98.86%, 99.56%, 98.51%, 98.65%, 98.98%, 98.14%, 98.93%","32, 17, 10, 34, 19, 10, 40, 9",Ran on FASTA - No Coverage Report,USA,2025
80,SRR33830414,WGS,148.63,88623218,PRJNA1102327,SAMN48895455,Viral,35106685,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051340,USA,,USA,CATTLE,NextSeq 2000,25-015686-003,25-015686-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:43,1,25-015686-003,SRP503016,,"MILK, BULK TANK",SRS25266496,False,,USA,SRR33830414,2025-06-06_07-56-20,SRR33830414.fa,B3.13,"MP:ea1, PB2:am2.2, NS:am1.1, HA:ea1, NP:am8, PA:ea1, PB1:am4, NA:ea1","ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, am8:23-032005-001:NP, ea1:22-003707-003:PA, am4:23-001855-001:PB1, ea1:22-003707-003:NA","98.98%, 98.51%, 98.93%, 98.12%, 98.66%, 98.79%, 99.52%, 98.58%","10, 34, 9, 32, 20, 26, 11, 20",Ran on FASTA - No Coverage Report,USA,2025
81,SRR33830415,WGS,147.76,135518844,PRJNA1102327,SAMN48895454,Viral,53108371,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051339,USA,,USA,CATTLE,NextSeq 2000,25-015686-002,25-015686-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:44,1,25-015686-002,SRP503016,,"MILK, BULK TANK",SRS25266495,False,,USA,SRR33830415,2025-06-06_07-56-20,SRR33830415.fa,B3.13,"NP:am8, PB2:am2.2, PA:ea1, MP:ea1, PB1:am4, NA:ea1, HA:ea1, NS:am1.1","am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, ea1:22-003707-003:MP, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS","98.93%, 98.51%, 98.84%, 98.98%, 99.56%, 98.65%, 98.18%, 98.93%","16, 34, 25, 10, 10, 19, 31, 9",Ran on FASTA - No Coverage Report,USA,2025
82,SRR33830416,WGS,137.68,171309960,PRJNA1102327,SAMN48895418,Viral,66685727,USDA-NVSL,2024,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051338,USA,,USA,CATTLE,NextSeq 2000,24-036764-002-tile,24-036764-002-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:57,1,24-036764-002-tile,SRP503016,,"MILK, BULK TANK",SRS25266494,False,,USA,SRR33830416,2025-06-06_07-56-20,SRR33830416.fa,B3.13,"HA:ea1, PA:ea1, NP:am8, NA:ea1, NS:am1.1, PB2:am2.2, MP:ea1, PB1:am4","ea1:22-003707-003:HA, ea1:22-003707-003:PA, am8:23-032005-001:NP, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am4:23-001855-001:PB1","98.42%, 98.84%, 98.86%, 98.86%, 99.17%, 98.64%, 98.87%, 99.51%","27, 25, 17, 16, 7, 31, 11, 11",Ran on FASTA - No Coverage Report,USA,2024
83,SRR33830417,WGS,148.62,118346622,PRJNA1102327,SAMN48895453,Viral,46617510,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051337,USA,,USA,CATTLE,NextSeq 2000,25-015686-001,25-015686-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:53,1,25-015686-001,SRP503016,,"MILK, BULK TANK",SRS25266493,False,,USA,SRR33830417,2025-06-06_07-56-21,SRR33830417.fa,B3.13,"PB2:am2.2, PA:ea1, MP:ea1, PB1:am4, NP:am8, NS:am1.1, HA:ea1, NA:ea1","am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, ea1:22-003707-003:MP, am4:23-001855-001:PB1, am8:23-032005-001:NP, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, ea1:22-003707-003:NA","98.55%, 98.88%, 98.88%, 99.52%, 98.93%, 98.93%, 98.18%, 98.65%","33, 24, 11, 11, 16, 9, 31, 19",Ran on FASTA - No Coverage Report,USA,2025
84,SRR33830418,WGS,147.99,94235298,PRJNA1102327,SAMN48895452,Viral,37097985,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051336,USA,,USA,CATTLE,NextSeq 2000,25-015684-008,25-015684-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:41,1,25-015684-008,SRP503016,,"MILK, BULK TANK",SRS25266492,False,,USA,SRR33830418,2025-06-06_07-56-20,SRR33830418.fa,B3.13,"PB2:am2.2, PA:ea1, PB1:am4, HA:ea1, NS:am1.1, NP:am8, NA:ea1, MP:ea1","am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, am4:23-001855-001:PB1, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:NA, ea1:22-003707-003:MP","98.55%, 98.84%, 99.56%, 98.24%, 98.69%, 98.93%, 98.65%, 98.98%","33, 25, 10, 30, 11, 16, 19, 10",Ran on FASTA - No Coverage Report,USA,2025
85,SRR33830419,WGS,147.48,114887314,PRJNA1102327,SAMN48895451,Viral,45227743,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051335,USA,,USA,CATTLE,NextSeq 2000,25-015684-007,25-015684-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:57,1,25-015684-007,SRP503016,,"MILK, BULK TANK",SRS25266491,False,,USA,SRR33830419,2025-06-06_07-56-21,SRR33830419.fa,B3.13,"PB2:am2.2, NP:am8, HA:ea1, NS:am1.1, PB1:am4, NA:ea1, PA:ea1, MP:ea1","am2.2:22-010445-001:PB2, am8:23-032005-001:NP, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:PA, ea1:22-003707-003:MP","98.51%, 98.73%, 98.12%, 98.93%, 99.52%, 98.44%, 98.61%, 98.98%","34, 19, 32, 9, 11, 22, 30, 10",Ran on FASTA - No Coverage Report,USA,2025
86,SRR33830420,WGS,148.6,88279821,PRJNA1102327,SAMN48895450,Viral,35055745,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051334,USA,,USA,CATTLE,NextSeq 2000,25-015684-006,25-015684-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:52,1,25-015684-006,SRP503016,,"MILK, BULK TANK",SRS25266490,False,,USA,SRR33830420,2025-06-06_07-56-21,SRR33830420.fa,B3.13,"HA:ea1, MP:ea1, PB2:am2.2, PB1:am4, NS:am1.1, NA:ea1, NP:am8, PA:ea1","ea1:22-003707-003:HA, ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:NA, am8:23-032005-001:NP, ea1:22-003707-003:PA","98.24%, 98.98%, 98.55%, 99.52%, 98.93%, 98.65%, 98.93%, 98.84%","30, 10, 33, 11, 9, 19, 16, 25",Ran on FASTA - No Coverage Report,USA,2025
87,SRR33830421,WGS,148.18,102139597,PRJNA1102327,SAMN48895449,Viral,40271868,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051333,USA,,USA,CATTLE,NextSeq 2000,25-015684-005,25-015684-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:53,1,25-015684-005,SRP503016,,"MILK, BULK TANK",SRS25266489,False,,USA,SRR33830421,2025-06-06_07-56-21,SRR33830421.fa,B3.13,"NA:ea1, NS:am1.1, MP:ea1, PB2:am2.2, NP:am8, HA:ea1, PB1:am4, PA:ea1","ea1:22-003707-003:NA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, am8:23-032005-001:NP, ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:PA","98.65%, 98.93%, 98.98%, 98.55%, 98.93%, 98.24%, 99.52%, 98.79%","19, 9, 10, 33, 16, 30, 11, 26",Ran on FASTA - No Coverage Report,USA,2025
88,SRR33830422,WGS,148.14,92411986,PRJNA1102327,SAMN48895448,Viral,36365494,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051332,USA,,USA,CATTLE,NextSeq 2000,25-015684-004,25-015684-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:54,1,25-015684-004,SRP503016,,"MILK, BULK TANK",SRS25266488,False,,USA,SRR33830422,2025-06-06_07-56-21,SRR33830422.fa,B3.13,"NA:ea1, PA:ea1, PB1:am4, PB2:am2.2, MP:ea1, HA:ea1, NP:am8, NS:am1.1","ea1:22-003707-003:NA, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:HA, am8:23-032005-001:NP, am1.1:22-010085-001:NS","98.44%, 98.79%, 99.47%, 98.55%, 98.98%, 98.18%, 98.86%, 98.93%","22, 26, 12, 33, 10, 31, 17, 9",Ran on FASTA - No Coverage Report,USA,2025
89,SRR33830423,WGS,148.79,114076224,PRJNA1102327,SAMN48895447,Viral,44920999,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051331,USA,,USA,CATTLE,NextSeq 2000,25-015684-003,25-015684-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:43,1,25-015684-003,SRP503016,,"MILK, BULK TANK",SRS25266487,False,,USA,SRR33830423,2025-06-06_07-56-20,SRR33830423.fa,B3.13,"NP:am8, PB2:am2.2, HA:ea1, PB1:am4, NA:ea1, NS:am1.1, MP:ea1, PA:ea1","am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, ea1:22-003707-003:PA","98.73%, 98.42%, 98.12%, 99.34%, 98.58%, 98.81%, 98.98%, 98.70%","19, 36, 32, 15, 20, 10, 10, 28",Ran on FASTA - No Coverage Report,USA,2025
90,SRR33830424,WGS,148.67,89398863,PRJNA1102327,SAMN48895446,Viral,35788877,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051330,USA,,USA,CATTLE,NextSeq 2000,25-015684-002,25-015684-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:54,1,25-015684-002,SRP503016,,"MILK, BULK TANK",SRS25266486,False,,USA,SRR33830424,2025-06-06_07-56-20,SRR33830424.fa,B3.13,"MP:ea1, HA:ea1, PA:ea1, NS:am1.1, PB1:am4, PB2:am2.2, NP:am8, NA:ea1","ea1:22-003707-003:MP, ea1:22-003707-003:HA, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, am8:23-032005-001:NP, ea1:22-003707-003:NA","98.98%, 98.24%, 98.79%, 98.93%, 99.38%, 98.47%, 98.93%, 98.65%","10, 30, 26, 9, 14, 35, 16, 19",Ran on FASTA - No Coverage Report,USA,2025
91,SRR33830425,WGS,148.4,86639417,PRJNA1102327,SAMN48895445,Viral,33950099,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051329,USA,,USA,CATTLE,NextSeq 2000,25-015684-001,25-015684-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:52,1,25-015684-001,SRP503016,,"MILK, BULK TANK",SRS25266485,False,,USA,SRR33830425,2025-06-06_07-56-20,SRR33830425.fa,B3.13,"HA:ea1, NA:ea1, PB1:am4, NP:am8, NS:am1.1, MP:ea1, PA:ea1, PB2:am2.2","ea1:22-003707-003:HA, ea1:22-003707-003:NA, am4:23-001855-001:PB1, am8:23-032005-001:NP, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2","98.18%, 98.44%, 99.47%, 98.86%, 98.93%, 98.98%, 98.79%, 98.55%","31, 22, 12, 17, 9, 10, 26, 33",Ran on FASTA - No Coverage Report,USA,2025
92,SRR33830426,WGS,148.14,108115973,PRJNA1102327,SAMN48895444,Viral,42679722,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051328,USA,,USA,CATTLE,NextSeq 2000,25-015683-001,25-015683-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:47,1,25-015683-001,SRP503016,,"MILK, BULK TANK",SRS25266484,False,,USA,SRR33830426,2025-06-06_07-56-20,SRR33830426.fa,B3.13,"PB2:am2.2, NS:am1.1, PA:ea1, NP:am8, HA:ea1, NA:ea1, MP:ea1, PB1:am4","am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, am8:23-032005-001:NP, ea1:22-003707-003:HA, ea1:22-003707-003:NA, ea1:22-003707-003:MP, am4:23-001855-001:PB1","98.47%, 98.69%, 98.79%, 98.93%, 98.30%, 98.65%, 98.88%, 99.52%","35, 11, 26, 16, 29, 19, 11, 11",Ran on FASTA - No Coverage Report,USA,2025
93,SRR33830427,WGS,137.61,170490133,PRJNA1102327,SAMN48895417,Viral,66073713,USDA-NVSL,2024,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051327,USA,,USA,CATTLE,NextSeq 2000,24-036419-001-tile,24-036419-001-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:47,1,24-036419-001-tile,SRP503016,,"MILK, BULK TANK",SRS25266483,False,,USA,SRR33830427,2025-06-06_07-56-20,SRR33830427.fa,B3.13,"NP:am8, PA:ea1, NS:am1.1, PB2:am2.2, MP:ea1, NA:ea1, HA:ea1, PB1:am4","am8:23-032005-001:NP, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:HA, am4:23-001855-001:PB1","98.86%, 98.88%, 99.17%, 98.68%, 98.88%, 98.79%, 98.36%, 99.38%","17, 24, 7, 30, 11, 17, 28, 14",Ran on FASTA - No Coverage Report,USA,2024
94,SRR33830428,WGS,148.39,89807879,PRJNA1102327,SAMN48895443,Viral,35332671,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051326,USA,,USA,CATTLE,NextSeq 2000,25-015682-003,25-015682-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:40,1,25-015682-003,SRP503016,,"MILK, BULK TANK",SRS25266482,False,,USA,SRR33830428,2025-06-06_07-56-21,SRR33830428.fa,B3.13,"MP:ea1, HA:ea1, NA:ea1, PB2:am2.2, PB1:am4, PA:ea1, NP:am8, NS:am1.1","ea1:22-003707-003:MP, ea1:22-003707-003:HA, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:PA, am8:23-032005-001:NP, am1.1:22-010085-001:NS","98.98%, 98.18%, 98.58%, 98.60%, 99.52%, 98.79%, 98.93%, 98.93%","10, 31, 20, 32, 11, 26, 16, 9",Ran on FASTA - No Coverage Report,USA,2025
95,SRR33830429,WGS,148.16,82542242,PRJNA1102327,SAMN48895442,Viral,32372187,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051325,USA,,USA,CATTLE,NextSeq 2000,25-015682-002,25-015682-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:43,1,25-015682-002,SRP503016,,"MILK, BULK TANK",SRS25266481,False,,USA,SRR33830429,2025-06-06_07-56-20,SRR33830429.fa,B3.13,"PB2:am2.2, MP:ea1, NS:am1.1, PA:ea1, PB1:am4, NP:am8, NA:ea1, HA:ea1","am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:NA, ea1:22-003707-003:HA","98.47%, 98.88%, 98.93%, 98.75%, 99.52%, 98.86%, 98.37%, 98.18%","35, 11, 9, 27, 11, 17, 23, 31",Ran on FASTA - No Coverage Report,USA,2025
96,SRR33830430,WGS,148.73,74511398,PRJNA1102327,SAMN48895441,Viral,29796040,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051324,USA,,USA,CATTLE,NextSeq 2000,25-015682-001,25-015682-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:45,1,25-015682-001,SRP503016,,"MILK, BULK TANK",SRS25266480,False,,USA,SRR33830430,2025-06-06_07-56-20,SRR33830430.fa,B3.13,"PB2:am2.2, PA:ea1, MP:ea1, NS:am1.1, PB1:am4, NA:ea1, NP:am8, HA:ea1","am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am8:23-032005-001:NP, ea1:22-003707-003:HA","98.55%, 98.79%, 98.98%, 98.93%, 99.52%, 98.58%, 98.93%, 98.18%","33, 26, 10, 9, 11, 20, 16, 31",Ran on FASTA - No Coverage Report,USA,2025
97,SRR33830431,WGS,148.31,128753723,PRJNA1102327,SAMN48895440,Viral,50738164,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051323,USA,,USA,CATTLE,NextSeq 2000,25-015681-014,25-015681-014-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:44,1,25-015681-014,SRP503016,,"MILK, BULK TANK",SRS25266479,False,,USA,SRR33830431,2025-06-06_07-56-21,SRR33830431.fa,B3.13,"NP:am8, PB2:am2.2, MP:ea1, NA:ea1, HA:ea1, NS:am1.1, PA:ea1, PB1:am4","am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, am4:23-001855-001:PB1","98.93%, 98.51%, 98.88%, 98.65%, 98.24%, 98.93%, 98.79%, 99.56%","16, 34, 11, 19, 30, 9, 26, 10",Ran on FASTA - No Coverage Report,USA,2025
98,SRR33830432,WGS,148.1,115762163,PRJNA1102327,SAMN48895439,Viral,46399524,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051322,USA,,USA,CATTLE,NextSeq 2000,25-015681-013,25-015681-013-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:47,1,25-015681-013,SRP503016,,"MILK, BULK TANK",SRS25266478,False,,USA,SRR33830432,2025-06-06_07-56-21,SRR33830432.fa,B3.13,"NP:am8, PA:ea1, MP:ea1, NS:am1.1, HA:ea1, PB1:am4, NA:ea1, PB2:am2.2","am8:23-032005-001:NP, ea1:22-003707-003:PA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2","98.93%, 98.88%, 98.98%, 98.81%, 98.00%, 99.52%, 98.58%, 98.29%","16, 24, 10, 10, 34, 11, 20, 39",Ran on FASTA - No Coverage Report,USA,2025
99,SRR33830433,WGS,148.44,120423306,PRJNA1102327,SAMN48895438,Viral,47826753,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051321,USA,,USA,CATTLE,NextSeq 2000,25-015681-012,25-015681-012-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:57,1,25-015681-012,SRP503016,,"MILK, BULK TANK",SRS25266477,False,,USA,SRR33830433,2025-06-06_07-56-21,SRR33830433.fa,B3.13,"HA:ea1, PB1:am4, PA:ea1, MP:ea1, PB2:am2.2, NP:am8, NA:ea1, NS:am1.1","ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:PA, ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, am8:23-032005-001:NP, ea1:22-003707-003:NA, am1.1:22-010085-001:NS","98.30%, 99.56%, 98.88%, 98.98%, 98.42%, 98.93%, 98.58%, 98.81%","29, 10, 24, 10, 36, 16, 20, 10",Ran on FASTA - No Coverage Report,USA,2025
100,SRR33830434,WGS,148.49,131408288,PRJNA1102327,SAMN48895437,Viral,51619807,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051320,USA,,USA,CATTLE,NextSeq 2000,25-015681-011,25-015681-011-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:58,1,25-015681-011,SRP503016,,"MILK, BULK TANK",SRS25266476,False,,USA,SRR33830434,2025-06-06_07-56-21,SRR33830434.fa,B3.13,"PA:ea1, HA:ea1, PB2:am2.2, MP:ea1, NP:am8, NS:am1.1, PB1:am4, NA:ea1","ea1:22-003707-003:PA, ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am8:23-032005-001:NP, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:NA","98.88%, 98.00%, 98.33%, 98.98%, 98.93%, 98.93%, 99.52%, 98.65%","24, 34, 38, 10, 16, 9, 11, 19",Ran on FASTA - No Coverage Report,USA,2025
101,SRR33830435,WGS,148.75,131983048,PRJNA1102327,SAMN48895436,Viral,51961648,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051319,USA,,USA,CATTLE,NextSeq 2000,25-015681-010,25-015681-010-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:58,1,25-015681-010,SRP503016,,"MILK, BULK TANK",SRS25266475,False,,USA,SRR33830435,2025-06-06_07-56-21,SRR33830435.fa,B3.13,"NA:ea1, NS:am1.1, PB1:am4, HA:ea1, MP:ea1, PA:ea1, NP:am8, PB2:am2.2","ea1:22-003707-003:NA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:HA, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2","98.65%, 98.93%, 99.56%, 98.30%, 98.88%, 98.88%, 98.93%, 98.51%","19, 9, 10, 29, 11, 24, 16, 34",Ran on FASTA - No Coverage Report,USA,2025
